,Date,CULEX PIPIENS,CULEX RESTUANS,Latitude,Longitude,SprayPowerDay0,SprayPowerDay1,SprayPowerDay2,SprayPowerDay3,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,SunshineHours,Depth,SeaLevel,AvgSpeed
46,2007-06-05 00:00:00+00:00,0,1,41.932094,-87.700117,0.0,0.0,0.0,0,1,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
47,2007-06-05 00:00:00+00:00,1,1,41.994469,-87.667736,0.0,0.0,0.0,0,1,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
48,2007-06-05 00:00:00+00:00,0,1,42.006858,-87.675919,0.0,0.0,0.0,0,2,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
49,2007-06-05 00:00:00+00:00,1,1,41.916265,-87.800515,0.0,0.0,0.0,0,11,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
50,2007-06-05 00:00:00+00:00,0,1,41.846075,-87.716277,0.0,0.0,0.0,0,1,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
51,2007-06-05 00:00:00+00:00,0,1,41.907645,-87.760886,0.0,0.0,0.0,0,3,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
52,2007-06-05 00:00:00+00:00,0,1,41.918704999999996,-87.752329,0.0,0.0,0.0,0,1,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
53,2007-06-05 00:00:00+00:00,1,1,41.682587,-87.707973,0.0,0.0,0.0,0,11,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
54,2007-06-05 00:00:00+00:00,0,1,41.732984,-87.649642,0.0,0.0,0.0,0,1,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
55,2007-06-05 00:00:00+00:00,1,1,41.725516999999996,-87.61425799999999,0.0,0.0,0.0,0,1,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
56,2007-06-05 00:00:00+00:00,1,1,41.948167,-87.730698,0.0,0.0,0.0,0,3,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
57,2007-06-05 00:00:00+00:00,0,1,41.963976,-87.69181,0.0,0.0,0.0,0,1,0,63.5,49.0,56.5,-9.0,47.5,51.5,8.5,0.0,14.933333333333334,0.0,29.785,7.85
58,2007-06-26 00:00:00+00:00,1,1,41.953705,-87.733974,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
59,2007-06-26 00:00:00+00:00,1,1,41.95469,-87.800991,0.0,0.0,0.0,0,6,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
60,2007-06-26 00:00:00+00:00,0,1,41.964242,-87.757639,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
61,2007-06-26 00:00:00+00:00,1,1,41.990284,-87.797127,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
62,2007-06-26 00:00:00+00:00,1,1,41.994991,-87.769279,0.0,0.0,0.0,0,5,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
63,2007-06-26 00:00:00+00:00,0,1,42.008314,-87.77792099999999,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
64,2007-06-26 00:00:00+00:00,1,1,41.944869,-87.832763,0.0,0.0,0.0,0,6,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
65,2007-06-26 00:00:00+00:00,1,1,41.991429,-87.747113,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
66,2007-06-26 00:00:00+00:00,0,1,41.974089,-87.824812,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
67,2007-06-26 00:00:00+00:00,1,1,42.011601,-87.81150600000001,0.0,0.0,0.0,0,4,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
68,2007-06-26 00:00:00+00:00,0,1,41.94983,-87.69845699999999,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
69,2007-06-26 00:00:00+00:00,1,1,41.979243,-87.750938,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
70,2007-06-26 00:00:00+00:00,1,1,41.986921,-87.689778,0.0,0.0,0.0,0,10,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
71,2007-06-26 00:00:00+00:00,1,1,41.906638,-87.701431,0.0,0.0,0.0,0,5,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
72,2007-06-26 00:00:00+00:00,0,1,41.843810999999995,-87.686763,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
73,2007-06-26 00:00:00+00:00,0,1,41.921177,-87.79518,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
74,2007-06-26 00:00:00+00:00,1,1,41.852652,-87.719887,0.0,0.0,0.0,0,6,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
75,2007-06-26 00:00:00+00:00,0,1,41.857402,-87.694991,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
76,2007-06-26 00:00:00+00:00,1,1,41.9216,-87.666455,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
77,2007-06-26 00:00:00+00:00,1,1,41.891118,-87.65449100000001,0.0,0.0,0.0,0,7,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
78,2007-06-26 00:00:00+00:00,1,1,41.868142,-87.696269,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
79,2007-06-26 00:00:00+00:00,1,1,41.867108,-87.654224,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
80,2007-06-26 00:00:00+00:00,0,1,41.896282,-87.655232,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
81,2007-06-26 00:00:00+00:00,0,1,41.919343,-87.694259,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
82,2007-06-26 00:00:00+00:00,1,1,41.846283,-87.656913,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
83,2007-06-26 00:00:00+00:00,0,1,41.721474,-87.648064,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
84,2007-06-26 00:00:00+00:00,1,1,41.688324,-87.676709,0.0,0.0,0.0,0,4,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
85,2007-06-26 00:00:00+00:00,1,0,41.869107,-87.69629300000001,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
86,2007-06-26 00:00:00+00:00,1,1,41.868077,-87.666901,0.0,0.0,0.0,0,30,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
87,2007-06-26 00:00:00+00:00,0,1,41.731922,-87.677512,0.0,0.0,0.0,0,5,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
88,2007-06-26 00:00:00+00:00,1,1,41.891126,-87.61156,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
89,2007-06-26 00:00:00+00:00,1,1,41.662014,-87.72460799999999,0.0,0.0,0.0,0,51,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
90,2007-06-26 00:00:00+00:00,1,1,41.961743,-87.76007,0.0,0.0,0.0,0,4,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
91,2007-06-26 00:00:00+00:00,0,1,41.953067,-87.776792,0.0,0.0,0.0,0,4,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
92,2007-06-26 00:00:00+00:00,1,1,41.999128999999996,-87.795585,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
93,2007-06-26 00:00:00+00:00,0,1,41.878114000000004,-87.629798,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
94,2007-06-26 00:00:00+00:00,0,1,41.958271,-87.702575,0.0,0.0,0.0,0,6,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
95,2007-06-26 00:00:00+00:00,0,1,41.932094,-87.700117,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
96,2007-06-26 00:00:00+00:00,1,1,42.01743,-87.68776899999999,0.0,0.0,0.0,0,4,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
97,2007-06-26 00:00:00+00:00,0,1,42.006858,-87.675919,0.0,0.0,0.0,0,2,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
98,2007-06-26 00:00:00+00:00,1,1,41.916265,-87.800515,0.0,0.0,0.0,0,9,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
99,2007-06-26 00:00:00+00:00,1,1,41.682587,-87.707973,0.0,0.0,0.0,0,5,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
100,2007-06-26 00:00:00+00:00,1,1,41.719059,-87.675088,0.0,0.0,0.0,0,8,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
101,2007-06-26 00:00:00+00:00,0,1,41.966986999999996,-87.674677,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
102,2007-06-26 00:00:00+00:00,0,1,41.963976,-87.69181,0.0,0.0,0.0,0,1,0,91.5,71.5,81.5,10.0,69.0,72.0,0.0,16.5,14.883333333333333,0.0,30.1,7.6
103,2007-06-29 00:00:00+00:00,1,1,41.95469,-87.800991,0.0,0.0,0.0,0,2,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
104,2007-06-29 00:00:00+00:00,0,1,41.990284,-87.797127,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
105,2007-06-29 00:00:00+00:00,1,1,41.991429,-87.747113,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
106,2007-06-29 00:00:00+00:00,1,1,41.923738,-87.785288,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
107,2007-06-29 00:00:00+00:00,0,1,41.970248,-87.787992,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
108,2007-06-29 00:00:00+00:00,1,1,41.974089,-87.824812,0.0,0.0,0.0,0,3,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
109,2007-06-29 00:00:00+00:00,1,1,42.011601,-87.81150600000001,0.0,0.0,0.0,0,2,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
110,2007-06-29 00:00:00+00:00,0,1,42.010412,-87.66214000000001,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
111,2007-06-29 00:00:00+00:00,1,1,41.986921,-87.689778,0.0,0.0,0.0,0,3,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
112,2007-06-29 00:00:00+00:00,1,1,41.899229999999996,-87.716788,0.0,0.0,0.0,0,2,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
113,2007-06-29 00:00:00+00:00,1,0,41.801497999999995,-87.763416,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
114,2007-06-29 00:00:00+00:00,1,1,41.857402,-87.694991,0.0,0.0,0.0,0,5,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
115,2007-06-29 00:00:00+00:00,0,1,41.891118,-87.65449100000001,0.0,0.0,0.0,0,2,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
116,2007-06-29 00:00:00+00:00,1,1,41.921965,-87.632085,0.0,0.0,0.0,0,3,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
117,2007-06-29 00:00:00+00:00,1,1,41.692555,-87.598865,0.0,0.0,0.0,0,2,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
118,2007-06-29 00:00:00+00:00,1,1,41.721474,-87.648064,0.0,0.0,0.0,0,2,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
119,2007-06-29 00:00:00+00:00,1,1,41.688324,-87.676709,0.0,0.0,0.0,0,3,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
120,2007-06-29 00:00:00+00:00,0,1,41.723195000000004,-87.64997,0.0,0.0,0.0,0,2,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
121,2007-06-29 00:00:00+00:00,1,1,41.868077,-87.666901,0.0,0.0,0.0,0,10,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
122,2007-06-29 00:00:00+00:00,1,1,41.862292,-87.64886,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
123,2007-06-29 00:00:00+00:00,0,1,41.731922,-87.677512,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
124,2007-06-29 00:00:00+00:00,0,1,41.662014,-87.72460799999999,0.0,0.0,0.0,0,3,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
125,2007-06-29 00:00:00+00:00,0,1,41.961743,-87.76007,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
126,2007-06-29 00:00:00+00:00,0,1,41.953067,-87.776792,0.0,0.0,0.0,0,1,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
127,2007-06-29 00:00:00+00:00,0,1,41.999128999999996,-87.795585,0.0,0.0,0.0,0,3,0,70.5,56.0,63.5,-8.0,55.5,59.5,1.5,0.0,14.866666666666665,0.0,30.119999999999997,8.25
